typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10841.4","false","8","kg","10841.4","false","10841.4","false","0","false","57127.405","55187.253","57127.405","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6290","false","8","kg","6290","false","6290","false","0","false","68853.226","60338.194","68853.226","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","626","TLS","Timor-Leste","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","243226","false","8","kg","243226","false","243226","false","0","false","1333262.318","1296167.38","1333262.318","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","646","RWA","Rwanda","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","192860","false","8","kg","192860","false","192860","false","222273","false","1503781.414","1462377.162","1503781.414","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","688","SRB","Serbia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52592","false","8","kg","52592","false","52592","false","0","false","324512.888","292359.13","324512.888","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","699","IND","India","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5436563.45","false","8","kg","5436563.45","false","5436563.45","false","0","false","19685710.517","18918317.549","19685710.517","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","155851.9","false","8","kg","155851.9","false","155851.9","false","0","false","774720.942","738159.59","774720.942","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12761529.82","false","8","kg","12761529.82","false","12761529.82","false","0","false","34785969.41","33321857.477","34785969.41","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2640","false","8","kg","2640","false","2640","false","10144","false","17780.234","15367.63","17780.234","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","894","false","8","kg","894","false","894","false","0","false","8089.651","7512.169","8089.651","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74079.26","false","8","kg","74079.26","false","74079.26","false","0","false","1495698.832","1404035.705","1495698.832","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","732","ESH","Western Sahara","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96000","false","8","kg","96000","false","96000","false","97200","false","422168.889","405195.256","422168.889","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1362.4","false","8","kg","1362.4","false","1362.4","false","0","false","14360.815","13058.774","14360.815","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4668916.6","false","8","kg","4668916.6","false","4668916.6","false","0","false","104792987.532","100392321.763","104792987.532","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","760","SYR","Syria","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1320","false","8","kg","1320","false","1320","false","0","false","4215.91","3863.064","4215.91","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6471.68","false","8","kg","6471.68","false","6471.68","false","0","false","67760.115","65868.854","67760.115","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18115.52","false","8","kg","18115.52","false","18115.52","false","0","false","193852.818","184176.578","193852.818","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9551.25","false","8","kg","9551.25","false","9551.25","false","79947.6","false","107694.388","101463.179","107694.388","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","800","UGA","Uganda","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","818690","false","8","kg","818690","false","818690","false","826867","false","3451809.154","3335465.565","3451809.154","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","807","MKD","North Macedonia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13030","false","8","kg","13030","false","13030","false","0","false","111616.747","101872.735","111616.747","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180086.83","false","8","kg","180086.83","false","180086.83","false","0","false","2101809.183","1979403.982","2101809.183","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","928460","false","8","kg","928460","false","928460","false","0","false","4638091.773","4490189.918","4638091.773","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","126053.41","false","8","kg","126053.41","false","126053.41","false","0","false","1426363.719","1356482.413","1426363.719","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","887","YEM","Yemen","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3755","false","8","kg","3755","false","3755","false","6075","false","68655.583","59897.047","68655.583","0","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","894","ZMB","Zambia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19200","false","8","kg","19200","false","19200","false","19520","false","132646.137","128329.941","132646.137","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","108628282.886","false","8","kg","108628282.886","false","108628282.886","false","0","false","677621527.723","654963045.931","677621527.723","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1309.58","false","8","kg","1309.58","false","1309.58","false","0","false","11617.769","10549.606","11617.769","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","495","false","8","kg","495","false","495","false","0","false","14994.397","14678.65","14994.397","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","546083.24","false","8","kg","546083.24","false","546083.24","false","0","false","2790059.424","2737392.696","2790059.424","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42210","false","8","kg","42210","false","42210","false","0","false","413057.049","399128.512","413057.049","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14228.2","false","8","kg","14228.2","false","14228.2","false","83.108","false","97278.337","89901.202","97278.337","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28842765.6","false","8","kg","28842765.6","false","28842765.6","false","0","false","128210826.17","123951146.7","128210826.17","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","84","BLZ","Belize","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19200","false","8","kg","19200","false","19200","false","19.424","false","89986.714","86843.226","89986.714","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23130.9","false","8","kg","23130.9","false","23130.9","false","59.614","false","169339.096","162041.691","169339.096","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","108","BDI","Burundi","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","352440","false","8","kg","352440","false","352440","false","0","false","741332.398","726786.964","741332.398","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","426093.68","false","8","kg","426093.68","false","426093.68","false","421.789","false","3369494.816","3311887.711","3369494.816","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13018.35","false","8","kg","13018.35","false","13018.35","false","0","false","110786.986","104441.641","110786.986","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","315533.74","false","8","kg","315533.74","false","315533.74","false","0","false","1734529.517","1693569.402","1734529.517","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","170","COL","Colombia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11203808.21","false","8","kg","11203808.21","false","11203808.21","false","0","false","66017079.702","63643336.333","66017079.702","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","178","COG","Congo","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1560","false","8","kg","1560","false","1560","false","0","false","12679.644","11754.067","12679.644","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1014183.5","false","8","kg","1014183.5","false","1014183.5","false","977.725","false","6047358.986","5911068.119","6047358.986","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","191","HRV","Croatia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22830","false","8","kg","22830","false","22830","false","0","false","118672.548","114004.298","118672.548","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","196","CYP","Cyprus","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2205","false","8","kg","2205","false","2205","false","16.662","false","34547.334","32350.203","34547.334","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19480.86","false","8","kg","19480.86","false","19480.86","false","19.505","false","150165.026","145177.314","150165.026","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","218","ECU","Ecuador","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33548.5","false","8","kg","33548.5","false","33548.5","false","44.137","false","401474.578","384612.154","401474.578","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","222","SLV","El Salvador","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","810882.8","false","8","kg","810882.8","false","810882.8","false","0","false","4847257.517","4710779.922","4847257.517","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4729221.96","false","8","kg","4729221.96","false","4729221.96","false","4787.836","false","27095848.99","26274448.148","27095848.99","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","242","FJI","Fiji","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","480","false","8","kg","480","false","480","false","0.541","false","5317.403","4982.585","5317.403","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","246","FIN","Finland","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","575","false","8","kg","575","false","575","false","9.223","false","10119.107","6659.086","10119.107","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1004041.38","false","8","kg","1004041.38","false","1004041.38","false","0","false","18991741.786","18115167.369","18991741.786","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","262","DJI","Djibouti","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99959.8","false","8","kg","99959.8","false","99959.8","false","97.27","false","665007.189","649648.818","665007.189","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1172828.65","false","8","kg","1172828.65","false","1172828.65","false","0","false","20987446.061","20359894.727","20987446.061","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27121.8","false","8","kg","27121.8","false","27121.8","false","0","false","333991.002","320402.042","333991.002","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1833785.46","false","8","kg","1833785.46","false","1833785.46","false","0","false","10848771.528","10561363.511","10848771.528","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","340","HND","Honduras","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6075188.28","false","8","kg","6075188.28","false","6075188.28","false","0","false","29620156.034","28445064.691","29620156.034","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","544.8","false","8","kg","544.8","false","544.8","false","0","false","4187.723","4060.229","4187.723","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3944457.09","false","8","kg","3944457.09","false","3944457.09","false","0","false","21799985.288","21449685.388","21799985.288","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","375","false","8","kg","375","false","375","false","0","false","4316.419","4146.584","4316.419","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3562739.482","false","8","kg","3562739.482","false","3562739.482","false","0","false","29637087.396","28357497.452","29637087.396","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","388","JAM","Jamaica","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1205","false","8","kg","1205","false","1205","false","1.39","false","68563.994","59573.116","68563.994","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7245.07","false","8","kg","7245.07","false","7245.07","false","0","false","107372.42","100673.673","107372.42","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","400","JOR","Jordan","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","111985.8","false","8","kg","111985.8","false","111985.8","false","0","false","1006361.414","962392.709","1006361.414","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","404","KEN","Kenya","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2002912","false","8","kg","2002912","false","2002912","false","1966.758","false","11174169.881","10703517.585","11174169.881","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17869.96","false","8","kg","17869.96","false","17869.96","false","0","false","148482.144","140905.657","148482.144","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34380","false","8","kg","34380","false","34380","false","0","false","173312.143","167322.82","173312.143","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","422","LBN","Lebanon","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87587.06","false","8","kg","87587.06","false","87587.06","false","0","false","810101.229","794349.44","810101.229","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","139317.46","false","8","kg","139317.46","false","139317.46","false","0","false","1931018.533","1859993.523","1931018.533","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1214522.45","false","8","kg","1214522.45","false","1214522.45","false","0","false","7201932.251","6976295.285","7201932.251","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","565.92","false","8","kg","565.92","false","565.92","false","0","false","5901.543","5313.609","5901.543","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24922.96","false","8","kg","24922.96","false","24922.96","false","0","false","198869.635","190380.453","198869.635","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","142165.32","false","8","kg","142165.32","false","142165.32","false","238.99","false","1608384.531","1557647.723","1608384.531","0","false","true",
